data,Saldo diário de depósitos de poupança - SBPE e rural
2012-10-29,476248340.37
2012-10-30,476695366.21
2012-10-31,478664686.97
2012-11-01,479717301.64
2012-11-05,479605797.85
2012-11-06,480247162.05
2012-11-07,481648478.45
2012-11-08,482196329.91
2012-11-09,482852882.5
2012-11-12,481643606.91
2012-11-13,481138653.45
2012-11-14,481972170.11
2012-11-16,481474544.6
2012-11-19,480720773.62
2012-11-20,480762948.41
2012-11-21,480577565.34
2012-11-22,480627981.78
2012-11-23,480932124.17
2012-11-26,480106520.56
2012-11-27,480381326.04
2012-11-28,480542175.94
2012-11-29,481277895.93
2012-11-30,484921699.0
2012-12-03,485994922.48
2012-12-04,487178086.88
2012-12-05,488226673.01
2012-12-06,490150544.67
2012-12-07,491444839.73
2012-12-10,490301665.94
2012-12-11,490424669.75
2012-12-12,490606820.19
2012-12-13,490757598.35
2012-12-14,492212076.01
2012-12-17,491690539.14
2012-12-18,491542721.77
2012-12-19,492136746.81
2012-12-20,494753879.31
2012-12-21,495793452.66
2012-12-24,494774510.45
2012-12-26,494652576.4
2012-12-27,494557208.84
2012-12-28,495987595.37
2012-12-31,496302435.37
2013-01-02,497846074.65
2013-01-03,499937178.28
2013-01-04,501206220.07
2013-01-07,501726188.49
2013-01-08,502533083.61
2013-01-09,502495408.67
2013-01-10,502307437.72
2013-01-11,502270651.59
2013-01-14,500949192.41
2013-01-15,501340205.74
2013-01-16,501073378.82
2013-01-17,500735932.53
2013-01-18,500652760.24
2013-01-21,499520785.26
2013-01-22,499284136.74
2013-01-23,499163041.77
2013-01-24,499366127.25
2013-01-25,499369296.16
2013-01-28,498207843.9
2013-01-29,498157363.6
2013-01-30,499058400.16
2013-01-31,500835997.07
2013-02-01,502042633.94
2013-02-04,501774958.07
2013-02-05,502465170.56
2013-02-06,503728899.86
2013-02-07,504558200.97
2013-02-08,504789445.3
2013-02-13,502666923.86
2013-02-14,502537597.75
2013-02-15,503074590.09
2013-02-18,502087797.59
2013-02-19,502133947.26
2013-02-20,502515268.09
2013-02-21,502543907.53
2013-02-22,502620441.32
2013-02-25,501953524.13
2013-02-26,502012686.08
2013-02-27,502965395.4
2013-02-28,505602949.69
2013-03-01,507408767.3
2013-03-04,507505585.97
2013-03-05,508371419.15
2013-03-06,510030682.71
2013-03-07,511018357.53
2013-03-08,511303300.07
2013-03-11,510154730.27
2013-03-12,510299497.28
2013-03-13,510514417.66
2013-03-14,510521036.39
2013-03-15,510891827.09
2013-03-18,509902014.06
2013-03-19,509838594.49
2013-03-20,510113575.83
2013-03-21,510192372.79
2013-03-22,510360033.69
2013-03-25,509642124.23
2013-03-26,509799129.7
2013-03-27,510897213.53
2013-03-28,513828779.5
2013-04-01,514064348.11
2013-04-02,514908814.66
2013-04-03,515641167.73
2013-04-04,516489083.51
2013-04-05,518524503.89
2013-04-08,517596573.07
2013-04-09,517596672.68
2013-04-10,517338034.0
2013-04-11,517446836.96
2013-04-12,517626285.26
2013-04-15,517152073.31
2013-04-16,517228508.94
2013-04-17,517256916.02
2013-04-18,517133523.14
2013-04-19,517412400.05
2013-04-22,516628518.84
2013-04-23,516465538.59
2013-04-24,516642664.3
2013-04-25,516614298.39
2013-04-26,517032764.66
2013-04-29,516300512.81
2013-04-30,518726238.58
2013-05-02,519800426.82
2013-05-03,521146921.43
2013-05-06,521093302.74
2013-05-07,522767085.26
2013-05-08,523684318.89
2013-05-09,523964404.69
2013-05-10,523970100.43
2013-05-13,523190906.24
2013-05-14,523456992.64
2013-05-15,524098202.43
2013-05-16,524232298.79
2013-05-17,524117581.91
2013-05-20,523597605.77
2013-05-21,523639053.89
2013-05-22,524253157.5
2013-05-23,524313888.05
2013-05-24,524455019.25
2013-05-27,523837180.0
2013-05-28,523929882.59
2013-05-29,525399966.42
2013-05-31,526648730.65
2013-06-03,527575594.32
2013-06-04,528814712.4
2013-06-05,530152015.42
2013-06-06,531764255.45
2013-06-07,532805463.36
2013-06-10,531720505.99
2013-06-11,531914732.61
2013-06-12,531992333.29
2013-06-13,532177499.55
2013-06-14,533140709.08
2013-06-17,532405779.05
2013-06-18,532569326.39
2013-06-19,532788205.59
2013-06-20,533226883.06
2013-06-21,533610930.09
2013-06-24,533253615.83
2013-06-25,533662902.24
2013-06-26,534247650.2
2013-06-27,535262411.92
2013-06-28,538446477.72
2013-07-01,539599481.27
2013-07-02,540792987.91
2013-07-03,541619380.89
2013-07-04,542620058.52
2013-07-05,545252260.31
2013-07-08,544673504.19
2013-07-09,544834267.92
2013-07-10,544396767.16
2013-07-11,544593239.85
2013-07-12,544940367.83
2013-07-15,544581911.16
2013-07-16,544615750.62
2013-07-17,544666751.44
2013-07-18,544753379.8
2013-07-19,545118449.65
2013-07-22,548134930.11
2013-07-23,547778146.23
2013-07-24,547767819.23
2013-07-25,547433133.75
2013-07-26,547801569.88
2013-07-29,546741084.22
2013-07-30,547529672.12
2013-07-31,550217022.79
2013-08-01,551425117.6
2013-08-02,552208239.92
2013-08-05,552472114.86
2013-08-06,554181014.73
2013-08-07,555100746.19
2013-08-08,555087633.38
2013-08-09,555277049.16
2013-08-12,553926271.35
2013-08-13,554194533.91
2013-08-14,554490420.4
2013-08-15,554890709.98
2013-08-16,554849474.95
2013-08-19,553757084.75
2013-08-20,554136103.88
2013-08-21,554271595.58
2013-08-22,554262953.09
2013-08-23,554192523.29
2013-08-26,553292580.3
2013-08-27,553552899.89
2013-08-28,553686394.72
2013-08-29,554349053.47
2013-08-30,557480811.25
2013-09-02,558434070.03
2013-09-03,559836734.78
2013-09-04,561029705.08
2013-09-05,562603204.34
2013-09-06,564943819.26
2013-09-09,564416732.55
2013-09-10,564525474.92
2013-09-11,564875084.18
2013-09-12,565085132.48
2013-09-13,565851077.71
2013-09-16,565053251.8
2013-09-17,565140462.01
2013-09-18,565310273.84
2013-09-19,565228300.65
2013-09-20,565365301.67
2013-09-23,564480137.97
2013-09-24,564597102.82
2013-09-25,564682438.12
2013-09-26,564749915.88
2013-09-27,565405152.27
2013-09-30,566882684.15
2013-10-01,568045560.77
2013-10-02,568755837.83
2013-10-03,569446256.54
2013-10-04,571590470.33
2013-10-07,571147658.58
2013-10-08,570996199.12
2013-10-09,570829274.52
2013-10-10,570390129.31
2013-10-11,570384243.96
2013-10-14,569640503.53
2013-10-15,570063213.05
2013-10-16,570370543.74
2013-10-17,571384209.99
2013-10-18,570827511.98
2013-10-21,570172308.23
2013-10-22,570383632.95
2013-10-23,570545430.19
2013-10-24,570726867.19
2013-10-25,571305704.49
2013-10-28,570646784.6
2013-10-29,571058453.87
2013-10-30,571731046.26
2013-10-31,574250836.46
2013-11-01,575502922.18
2013-11-04,575858603.8
2013-11-05,576578362.96
2013-11-06,577754860.39
2013-11-07,579492774.02
2013-11-08,579559275.01
2013-11-11,578203976.71
2013-11-12,578330965.8
2013-11-13,578501479.28
2013-11-14,579452533.37
2013-11-18,577932828.93
2013-11-19,578238955.62
2013-11-20,578577611.19
2013-11-21,578447488.12
2013-11-22,578711117.67
2013-11-25,578171373.0
2013-11-26,578241206.69
2013-11-27,578731939.43
2013-11-28,579422702.49
2013-11-29,583728900.86
2013-12-02,584753362.26
2013-12-03,585970466.69
2013-12-04,587047397.65
2013-12-05,588647294.15
2013-12-06,591345648.37
2013-12-09,590235617.99
2013-12-10,590073437.02
2013-12-11,590387131.15
2013-12-12,590781892.42
2013-12-13,592346301.11
2013-12-16,591377008.12
2013-12-17,591619079.24
2013-12-18,592112675.54
2013-12-19,593407918.47
2013-12-20,597272067.69
2013-12-23,596438899.26
2013-12-24,596337444.21
2013-12-26,596605092.89
2013-12-27,597144815.35
2013-12-30,597268157.04
2013-12-31,597943061.06
2014-01-02,600152737.06
2014-01-03,602052981.84
2014-01-06,602137887.39
2014-01-07,603954386.56
2014-01-08,604934652.69
2014-01-09,604967746.64
2014-01-10,604724284.02
2014-01-13,603375749.3
2014-01-14,603337423.79
2014-01-15,603483404.48
2014-01-16,603320524.78
2014-01-17,603149124.13
2014-01-20,601668090.01
2014-01-21,601396609.61
2014-01-22,601190350.41
2014-01-23,600903349.11
2014-01-24,600847484.23
2014-01-27,599586182.38
2014-01-28,599354561.99
2014-01-29,599319324.94
2014-01-30,600260535.85
2014-01-31,602794710.21
2014-02-03,603062945.3
2014-02-04,603687444.17
2014-02-05,604417445.74
2014-02-06,605843619.8
2014-02-07,606760224.08
2014-02-10,604932383.39
2014-02-11,604949310.01
2014-02-12,604978938.63
2014-02-13,604944820.66
2014-02-14,605501166.81
2014-02-17,603871430.77
2014-02-18,603773099.61
2014-02-19,603650700.74
2014-02-20,603875878.3
2014-02-21,603790856.35
2014-02-24,602948850.85
2014-02-25,602971202.99
2014-02-26,603151773.94
2014-02-27,604465754.39
2014-02-28,608108026.13
2014-03-05,608036400.13
2014-03-06,609233506.72
2014-03-07,610562868.81
2014-03-10,609407980.47
2014-03-11,609880155.58
2014-03-12,610509181.87
2014-03-13,610494884.08
2014-03-14,611285570.3
2014-03-17,609897877.7
2014-03-18,609998091.62
2014-03-19,609924426.29
2014-03-20,610070415.38
2014-03-21,610116133.86
2014-03-24,609237931.44
2014-03-25,609254740.26
2014-03-26,609322703.87
2014-03-27,609736890.97
2014-03-28,610981679.15
2014-03-31,612911676.87
2014-04-01,613960281.45
2014-04-02,614700629.09
2014-04-03,615284316.9
2014-04-04,617523802.6
2014-04-07,617157681.43
2014-04-08,616824847.31
2014-04-09,616656125.8
2014-04-10,616222138.07
2014-04-11,616152468.55
2014-04-14,614912101.59
2014-04-15,614961871.86
2014-04-16,614826358.97
2014-04-17,615056956.1
2014-04-22,613344342.31
2014-04-23,613017017.19
2014-04-24,612893183.1
2014-04-25,613065735.8
2014-04-28,611724031.67
2014-04-29,611813700.72
2014-04-30,614985724.88
2014-05-02,616038636.45
2014-05-05,616062534.53
2014-05-06,616413376.22
2014-05-07,618241068.28
2014-05-08,618978350.68
2014-05-09,619063524.91
2014-05-12,617580019.66
2014-05-13,617516379.48
2014-05-14,617530718.18
2014-05-15,617921665.62
2014-05-16,617642748.17
2014-05-19,616520128.26
2014-05-20,616690652.3
2014-05-21,616617638.38
2014-05-22,616682824.06
2014-05-23,616611314.05
2014-05-26,615572061.12
2014-05-27,615875326.0
2014-05-28,615997773.62
2014-05-29,616526088.74
2014-05-30,620326476.62
2014-06-02,620442212.54
2014-06-03,621385516.56
2014-06-04,622210133.17
2014-06-05,623483537.3
2014-06-06,626167004.99
2014-06-09,624315787.38
2014-06-10,623713176.98
2014-06-11,623815717.47
2014-06-12,623911669.22
2014-06-13,624611856.3
2014-06-16,623385218.73
2014-06-17,623212559.08
2014-06-18,623447969.92
2014-06-20,623136028.8
2014-06-23,622085175.46
2014-06-24,622255368.11
2014-06-25,622549808.41
2014-06-26,622942042.44
2014-06-27,624129356.86
2014-06-30,626970578.42
2014-07-01,628822079.25
2014-07-02,629944237.96
2014-07-03,631148604.89
2014-07-04,634104037.38
2014-07-07,633596006.06
2014-07-08,633547987.76
2014-07-09,633630252.07
2014-07-10,632743641.1
2014-07-11,632585666.72
2014-07-14,633230269.81
2014-07-15,633451922.37
2014-07-16,633203481.78
2014-07-17,632854438.19
2014-07-18,633042343.42
2014-07-21,631406020.42
2014-07-22,631173133.52
2014-07-23,631031191.1
2014-07-24,631123337.87
2014-07-25,631266276.8
2014-07-28,630112463.68
2014-07-29,630075390.1
2014-07-30,630987334.62
2014-07-31,634352794.94
2014-08-01,635623253.34
2014-08-04,635381722.62
2014-08-05,636315975.45
2014-08-06,638572245.03
2014-08-07,639420975.29
2014-08-08,638989709.21
2014-08-11,636767298.85
2014-08-12,636632590.0
2014-08-13,637601808.96
2014-08-14,636925701.42
2014-08-15,637095946.78
2014-08-18,635692355.6
2014-08-19,635440685.57
2014-08-20,635608644.29
2014-08-21,635386335.41
2014-08-22,634965729.83
2014-08-25,633868584.06
2014-08-26,633977693.57
2014-08-27,634570000.61
2014-08-28,634927058.15
2014-08-29,638474577.49
2014-09-01,638929663.64
2014-09-02,640436715.37
2014-09-03,641615356.47
2014-09-04,643130970.52
2014-09-05,646333743.84
2014-09-08,644500781.02
2014-09-09,644010572.46
2014-09-10,643494839.44
2014-09-11,643458558.52
2014-09-12,643621396.86
2014-09-15,643732772.28
2014-09-16,643364414.42
2014-09-17,643013860.81
2014-09-18,642721934.49
2014-09-19,642933965.88
2014-09-22,641546999.84
2014-09-23,641260554.17
2014-09-24,641372436.7
2014-09-25,641223154.69
2014-09-26,641309118.25
2014-09-29,640303098.9
2014-09-30,643412794.49
2014-10-01,644746224.57
2014-10-02,645606772.86
2014-10-03,646924557.67
2014-10-06,647349731.93
2014-10-07,648240603.6
2014-10-08,647849550.4
2014-10-09,647527813.95
2014-10-10,646787701.37
2014-10-13,646599102.77
2014-10-14,646563497.99
2014-10-15,646890096.69
2014-10-16,646721214.61
2014-10-17,646458979.74
2014-10-20,645687562.26
2014-10-21,645564851.57
2014-10-22,645424132.24
2014-10-23,645138700.95
2014-10-24,645102601.33
2014-10-27,644091128.84
2014-10-28,643878476.94
2014-10-29,643915234.99
2014-10-30,644905036.8
2014-10-31,647502823.9
2014-11-03,647438596.46
2014-11-04,648411479.1
2014-11-05,649316040.32
2014-11-06,651434322.96
2014-11-07,652074575.79
2014-11-10,649702504.42
2014-11-11,649501729.06
2014-11-12,649658127.9
2014-11-13,649478042.52
2014-11-14,650243837.51
2014-11-17,648993322.05
2014-11-18,648321148.59
2014-11-19,648469079.03
2014-11-20,648596025.62
2014-11-21,648016213.4
2014-11-24,647209860.49
2014-11-25,647290978.21
2014-11-26,647615996.87
2014-11-27,648607202.57
2014-11-28,653727091.15
2014-12-01,654151785.72
2014-12-02,655740996.71
2014-12-03,656670279.83
2014-12-04,658126820.09
2014-12-05,661384337.72
2014-12-08,659472386.69
2014-12-09,658469194.67
2014-12-10,657857535.52
2014-12-11,657859530.79
2014-12-12,658406850.47
2014-12-15,657542490.65
2014-12-16,657139761.52
2014-12-17,657877561.5
2014-12-18,658793998.61
2014-12-19,663683083.53
2014-12-22,662104769.22
2014-12-23,662695695.5
2014-12-24,662251127.4
2014-12-26,661927591.79
2014-12-29,660280532.79
2014-12-30,661855924.06
2014-12-31,662727110.44
2015-01-02,664591377.96
2015-01-05,665333973.97
2015-01-06,666273988.39
2015-01-07,668645279.48
2015-01-08,669305338.83
2015-01-09,668660853.02
2015-01-12,665420536.52
2015-01-13,664802072.12
2015-01-14,664493089.58
2015-01-15,664416755.03
2015-01-16,663615747.1
2015-01-19,661556813.63
2015-01-20,661071324.5
2015-01-21,660616991.81
2015-01-22,660024813.31
2015-01-23,659702408.6
2015-01-26,657989659.4
2015-01-27,657700282.1
2015-01-28,657309713.02
2015-01-29,657711138.19
2015-01-30,660776962.58
2015-02-02,661105142.56
2015-02-03,662133907.1
2015-02-04,662574720.91
2015-02-05,663623719.11
2015-02-06,666063876.23
2015-02-09,663202819.98
2015-02-10,661732463.65
2015-02-11,661282826.79
2015-02-12,660721280.43
2015-02-13,661033521.78
2015-02-18,657509050.63
2015-02-19,656288589.72
2015-02-20,655894775.31
2015-02-23,654352653.7
2015-02-24,653915952.47
2015-02-25,653701856.04
2015-02-26,653854832.93
2015-02-27,658190661.44
2015-03-02,658068541.86
2015-03-03,658783228.77
2015-03-04,659237460.46
2015-03-05,660154032.01
2015-03-06,662728568.6
2015-03-09,659671531.29
2015-03-10,658037835.34
2015-03-11,657409781.56
2015-03-12,656319996.78
2015-03-13,655959700.03
2015-03-16,653100527.79
2015-03-17,651948696.96
2015-03-18,651197491.05
2015-03-19,650532526.34
2015-03-20,650114127.08
2015-03-23,648169984.3
2015-03-24,647603550.0
2015-03-25,647455927.21
2015-03-26,647298364.45
2015-03-27,647692050.11
2015-03-30,647164560.63
2015-03-31,650290867.74
2015-04-01,651960371.54
2015-04-02,654014205.45
2015-04-06,652213146.24
2015-04-07,654214053.31
2015-04-08,654681176.15
2015-04-09,653832705.33
2015-04-10,652628300.0
2015-04-13,650653265.89
2015-04-14,650193824.32
2015-04-15,650276410.57
2015-04-16,649790079.76
2015-04-17,649421795.13
2015-04-20,647877735.36
2015-04-22,646986032.65
2015-04-23,646583058.22
2015-04-24,646601971.94
2015-04-27,644902452.45
2015-04-28,644577016.89
2015-04-29,644780106.28
2015-04-30,648309051.74
2015-05-04,648042834.86
2015-05-05,649062671.51
2015-05-06,649940817.21
2015-05-07,652247941.84
2015-05-08,652844523.42
2015-05-11,649632010.39
2015-05-12,649295316.66
2015-05-13,648995301.32
2015-05-14,648555992.08
2015-05-15,648468488.45
2015-05-18,646490737.25
2015-05-19,646110027.42
2015-05-20,645996928.03
2015-05-21,645567805.53
2015-05-22,645138746.08
2015-05-25,643762618.08
2015-05-26,643688168.31
2015-05-27,644035785.64
2015-05-28,644774990.42
2015-05-29,648772518.43
2015-06-01,648542193.34
2015-06-02,649467042.5
2015-06-03,650677805.91
2015-06-05,652168369.6
2015-06-08,650867728.75
2015-06-09,650178493.84
2015-06-10,649003580.97
2015-06-11,648527063.6
2015-06-12,648442567.23
2015-06-15,646973230.59
2015-06-16,646268167.95
2015-06-17,645772796.28
2015-06-18,645352296.99
2015-06-19,645564264.84
2015-06-22,643645905.39
2015-06-23,643402518.76
2015-06-24,643376378.06
2015-06-25,643418460.33
2015-06-26,643474920.99
2015-06-29,642717406.8
2015-06-30,646561768.41
2015-07-01,648682492.28
2015-07-02,649854804.5
2015-07-03,651243033.48
2015-07-06,651627684.96
2015-07-07,652647738.73
2015-07-08,652184185.14
2015-07-09,651600597.17
2015-07-10,649986972.07
2015-07-13,648543668.36
2015-07-14,648246530.27
2015-07-15,648513117.65
2015-07-16,647944463.99
2015-07-17,647494337.92
2015-07-20,645658431.99
2015-07-21,645209882.19
2015-07-22,644788255.67
2015-07-23,644419388.75
2015-07-24,644166035.26
2015-07-27,642714560.36
2015-07-28,642503746.35
2015-07-29,642573078.78
2015-07-30,643886612.58
2015-07-31,648246289.09
2015-08-03,647578808.25
2015-08-04,648409305.75
2015-08-05,648992910.26
2015-08-06,651096797.89
2015-08-07,651684520.39
2015-08-10,648010964.37
2015-08-11,647463752.8
2015-08-12,647156189.2
2015-08-13,647626915.22
2015-08-14,647171125.09
2015-08-17,645419986.59
2015-08-18,644630990.77
2015-08-19,644273482.24
2015-08-20,643884557.55
2015-08-21,643352871.33
2015-08-24,641758260.48
2015-08-25,641570512.77
2015-08-26,641629894.87
2015-08-27,641897938.77
2015-08-28,643169008.18
2015-08-31,645117540.56
2015-09-01,646197517.6
2015-09-02,646947068.48
2015-09-03,647471072.49
2015-09-04,650724308.18
2015-09-08,648735815.64
2015-09-09,647581053.57
2015-09-10,646196658.75
2015-09-11,645715901.96
2015-09-14,644565689.6
2015-09-15,644429519.85
2015-09-16,643856903.84
2015-09-17,643191617.71
2015-09-18,643062509.47
2015-09-21,641131694.32
2015-09-22,640611901.32
2015-09-23,640197379.63
2015-09-24,640275989.72
2015-09-25,640166700.35
2015-09-28,638927216.17
2015-09-29,639884130.0
2015-09-30,644048852.54
2015-10-01,645692631.06
2015-10-02,646901355.48
2015-10-05,646151215.94
2015-10-06,648868308.54
2015-10-07,649996053.12
2015-10-08,649032514.04
2015-10-09,648693537.53
2015-10-13,645470539.24
2015-10-14,645111515.98
2015-10-15,645074024.26
2015-10-16,644489143.43
2015-10-19,642671329.52
2015-10-20,642351386.11
2015-10-21,641889360.98
2015-10-22,641577214.7
2015-10-23,641321626.26
2015-10-26,639732912.32
2015-10-27,639936166.32
2015-10-28,640076548.73
2015-10-29,640893136.21
2015-10-30,644846733.41
2015-11-03,644181686.16
2015-11-04,645075570.7
2015-11-05,645786979.45
2015-11-06,648136601.47
2015-11-09,646868325.9
2015-11-10,645547677.84
2015-11-11,645101895.53
2015-11-12,645050461.46
2015-11-13,645708567.25
2015-11-16,643904390.17
2015-11-17,642859270.38
2015-11-18,642328468.59
2015-11-19,642269264.14
2015-11-20,642235277.49
2015-11-23,640337730.19
2015-11-24,640544980.09
2015-11-25,640891576.87
2015-11-26,641258419.31
2015-11-27,642916026.23
2015-11-30,647623344.34
2015-12-01,649877820.13
2015-12-02,651241028.54
2015-12-03,652201448.14
2015-12-04,656359015.2
2015-12-07,655365329.14
2015-12-08,654268890.55
2015-12-09,653917820.72
2015-12-10,653154829.1
2015-12-11,653476572.11
2015-12-14,652330045.99
2015-12-15,653025499.15
2015-12-16,653049111.03
2015-12-17,653484990.89
2015-12-18,658132787.0
2015-12-21,656070513.35
2015-12-22,656165330.32
2015-12-23,656209988.97
2015-12-24,655539320.47
2015-12-28,653297946.78
2015-12-29,653680728.34
2015-12-30,655554261.54
2015-12-31,656589772.63
2016-01-04,656410265.93
2016-01-05,657391855.9
2016-01-06,657606567.38
2016-01-07,659507414.27
2016-01-08,659665478.44
2016-01-11,656420631.69
2016-01-12,655911599.06
2016-01-13,655112506.87
2016-01-14,654159497.71
2016-01-15,653515836.37
2016-01-18,650473711.03
2016-01-19,649769168.12
2016-01-20,649142460.44
2016-01-21,648399813.8
2016-01-22,647785953.33
2016-01-25,645958501.95
2016-01-26,645263720.93
2016-01-27,645105351.89
2016-01-28,645223190.7
2016-01-29,648641175.38
2016-02-01,648243955.23
2016-02-02,648756383.23
2016-02-03,649312245.2
2016-02-04,650496906.32
2016-02-05,653904286.73
2016-02-10,649717111.22
2016-02-11,649671389.41
2016-02-12,648822339.94
2016-02-15,646577127.52
2016-02-16,645865205.04
2016-02-17,645011115.27
2016-02-18,644503935.88
2016-02-19,644519816.53
2016-02-22,642285758.5
2016-02-23,642080293.53
2016-02-24,642217503.7
2016-02-25,642278217.89
2016-02-26,643326835.44
2016-02-29,646084794.96
2016-03-01,647483772.4
2016-03-02,648230274.65
2016-03-03,648767714.05
2016-03-04,651994235.45
2016-03-07,650291012.34
2016-03-08,649285341.82
2016-03-09,648440542.68
2016-03-10,646876921.75
2016-03-11,647302990.51
2016-03-14,646202685.17
2016-03-15,645722238.76
2016-03-16,645121073.15
2016-03-17,644374313.49
2016-03-18,644293403.2
2016-03-21,642016771.6
2016-03-22,641537411.99
2016-03-23,640966021.05
2016-03-24,641323162.67
2016-03-28,639092597.76
2016-03-29,639059260.93
2016-03-30,640377353.4
2016-03-31,644606471.3
2016-04-01,645572370.64
2016-04-04,644499066.4
2016-04-05,645118807.85
2016-04-06,647529857.76
2016-04-07,648489262.43
2016-04-08,647625441.52
2016-04-11,644124828.32
2016-04-12,643508721.03
2016-04-13,642797209.01
2016-04-14,642283309.29
2016-04-15,641542024.08
2016-04-18,639189916.36
2016-04-19,638805925.53
2016-04-20,638817575.29
2016-04-22,637629807.39
2016-04-25,635990408.36
2016-04-26,635775490.2
2016-04-27,636000647.46
2016-04-28,636491659.26
2016-04-29,640487570.17
2016-05-02,640120769.66
2016-05-03,640624914.0
2016-05-04,641311207.68
2016-05-05,642542797.53
2016-05-06,645284735.52
2016-05-09,642233462.5
2016-05-10,640893370.15
2016-05-11,640813294.34
2016-05-12,640569415.35
2016-05-13,641547987.95
2016-05-16,639131192.86
2016-05-17,638443621.84
2016-05-18,638190762.21
2016-05-19,637762006.71
2016-05-20,637560384.02
2016-05-23,635732987.82
2016-05-24,635759560.11
2016-05-25,635779628.15
2016-05-27,635159739.55
2016-05-30,634636072.56
2016-05-31,637865410.47
2016-06-01,639449757.12
2016-06-02,640375417.32
2016-06-03,641962260.1
2016-06-06,642798783.09
2016-06-07,643764107.53
2016-06-08,642835324.47
2016-06-09,641983621.29
2016-06-10,640547792.77
2016-06-13,638448711.85
2016-06-14,638791948.58
2016-06-15,639204963.58
2016-06-16,638431067.31
2016-06-17,637854984.98
2016-06-20,636211686.94
2016-06-21,635791761.97
2016-06-22,635489899.75
2016-06-23,635124344.0
2016-06-24,635184132.91
2016-06-27,633710716.53
2016-06-28,633570842.4
2016-06-29,634162677.99
2016-06-30,638223398.89
2016-07-01,640544747.68
2016-07-04,640344742.29
2016-07-05,641459361.93
2016-07-06,644704939.36
2016-07-07,645857982.4
2016-07-08,645008986.71
2016-07-11,641700495.59
2016-07-12,641222604.25
2016-07-13,641084039.71
2016-07-14,641389596.14
2016-07-15,641447888.88
2016-07-18,639506158.23
2016-07-19,639154078.38
2016-07-20,639052529.46
2016-07-21,638594999.08
2016-07-22,638204491.8
2016-07-25,637180164.31
2016-07-26,637049397.17
2016-07-27,637170387.77
2016-07-28,637537846.2
2016-07-29,641297712.14
2016-08-01,641274628.52
2016-08-02,642481915.96
2016-08-03,643660102.87
2016-08-04,644705903.25
2016-08-05,647828881.96
2016-08-08,644716039.63
2016-08-09,644241960.53
2016-08-10,643144511.17
2016-08-11,642826351.83
2016-08-12,642792400.95
2016-08-15,641826324.72
2016-08-16,641257585.73
2016-08-17,640751506.61
2016-08-18,640296380.66
2016-08-19,640400865.11
2016-08-22,638567995.8
2016-08-23,637987836.43
2016-08-24,637571822.84
2016-08-25,637455646.41
2016-08-26,637487773.48
2016-08-29,636165219.85
2016-08-30,637279179.76
2016-08-31,641126151.33
2016-09-01,643339202.4
2016-09-02,644883189.26
2016-09-05,644358854.76
2016-09-06,647611782.3
2016-09-08,648040061.68
2016-09-09,647584341.04
2016-09-12,644803736.7
2016-09-13,644664804.12
2016-09-14,644771534.37
2016-09-15,644616582.33
2016-09-16,643996135.34
2016-09-19,642145977.08
2016-09-20,642215000.42
2016-09-21,641775489.82
2016-09-22,641079760.2
2016-09-23,640755412.81
2016-09-26,639035451.37
2016-09-27,639128114.91
2016-09-28,638860897.91
2016-09-29,639364804.98
2016-09-30,642990445.2
2016-10-03,643191628.59
2016-10-04,644115473.58
2016-10-05,645238689.61
2016-10-06,647841280.23
2016-10-07,648633858.42
2016-10-10,645556662.66
2016-10-11,645439747.71
2016-10-13,644776157.02
2016-10-14,645960366.48
2016-10-17,643694610.33
2016-10-18,643324064.05
2016-10-19,643312501.02
2016-10-20,643436205.89
2016-10-21,643903000.26
2016-10-24,642258424.76
2016-10-25,642120044.42
2016-10-26,642191647.93
2016-10-27,642549911.51
2016-10-28,643604547.39
2016-10-31,644340340.46
2016-11-01,646023653.53
2016-11-03,646387449.64
2016-11-04,648267871.39
2016-11-07,648342980.2
2016-11-08,649286571.91
2016-11-09,648522519.71
2016-11-10,647262440.04
2016-11-11,647730698.73
2016-11-14,646902351.41
2016-11-16,646580701.0
2016-11-17,646128677.95
2016-11-18,646472583.57
2016-11-21,644730061.57
2016-11-22,644543005.77
2016-11-23,644392269.79
2016-11-24,644675843.88
2016-11-25,644636378.42
2016-11-28,642922717.6
2016-11-29,644096343.52
2016-11-30,650260308.45
2016-12-01,653526969.12
2016-12-02,655320885.71
2016-12-05,655263646.81
2016-12-06,658912907.11
2016-12-07,660602097.53
2016-12-08,659903079.13
2016-12-09,659601069.17
2016-12-12,656978475.64
2016-12-13,657022660.15
2016-12-14,657524933.4
2016-12-15,658313783.75
2016-12-16,659317239.05
2016-12-19,657821896.93
2016-12-20,661710829.78
2016-12-21,661975727.21
2016-12-22,662670704.38
2016-12-23,662479289.31
2016-12-26,660932817.09
2016-12-27,661134377.39
2016-12-28,661595688.03
2016-12-29,664126555.63
2016-12-30,664992424.6
2017-01-02,666064139.53
2017-01-03,667179646.16
2017-01-04,667909128.75
2017-01-05,669824668.69
2017-01-06,671331890.18
2017-01-09,668875249.04
2017-01-10,665996778.19
2017-01-11,665254856.75
2017-01-12,664643752.3
2017-01-13,664805916.81
2017-01-16,662868974.59
2017-01-17,661804040.64
2017-01-18,661444112.51
2017-01-19,660691508.25
2017-01-20,659960592.41
2017-01-23,657802122.71
2017-01-24,657418799.94
2017-01-25,656999804.62
2017-01-26,656651274.1
2017-01-27,656717612.18
2017-01-30,655492808.39
2017-01-31,658567270.6
2017-02-01,660345938.19
2017-02-02,661205440.75
